year	month	temperature	precipitation	relative_humidity	Location	study
2013	9	274.8	1	85	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2013	10	267.5	40	79	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2013	11	264.1	36	75	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2013	12	264.2	17	73	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	1	268.1	3	78	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	2	270.2	6	80	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	3	263.9	51	75	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	4	261.1	31	75	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	5	268.1	15	79	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	6	273.4	26	84	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	7	276.9	15	90	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	8	275.2	22	88	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	9	272.5	43	84	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	10	269.6	20	82	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	11	264.3	37	79	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2014	12	262.9	27	74	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	1	265.9	21	74	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	2	258.5	38	71	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	3	265	64	78	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	4	265.6	13	76	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	5	268.5	8	77	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	6	274.5	47	85	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	7	276.6	35	87	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	8	276.6	15	90	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	9	273.5	39	87	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	10	270.7	43	84	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	11	268.1	19	78	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2015	12	266.3	50	78	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	1	268.1	17	77	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	2	266.8	10	79	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	3	265.8	23	79	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	4	264.6	24	78	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	5	273	5	81	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	6	275.3	37	85	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	7	277.8	49	88	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	8	275.9	61	87	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	9	274.9	8	87	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	10	273.7	54	86	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	11	270.8	37	81	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2016	12	267.2	25	79	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	1	261.7	64	73	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	2	264.9	31	76	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	3	258.1	42	77	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	4	262	13	77	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	5	265.9	28	79	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	6	274.2	9	87	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	7	276.9	14	88	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	8	275.6	16	88	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	9	275.9	22	87	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	10	272.1	42	86	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	11	268.2	6	77	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2017	12	267.4	22	78	"Hotspring Trollkjeldene, Xutm33 (m): 468200, Yutm33 (m): 8814200, Z (m): 0"	LSP20
2000	1	263.1	63	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	2	261.5	8	76	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	3	258.6	36	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	4	259.8	52	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	5	266.9	44	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	6	273	101	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	7	276.5	91	88	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	8	275.1	45	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	9	273.4	103	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	10	273.1	125	91	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	11	268.7	44	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2000	12	261.5	47	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	1	263.7	72	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	2	263.1	55	77	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	3	256.7	21	72	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	4	260.2	37	77	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	5	268	36	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	6	274	61	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	7	276.8	35	90	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	8	276.7	57	90	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	9	274.2	115	90	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	10	267.1	87	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	11	260.7	106	76	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2001	12	262.7	82	77	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	1	259.9	61	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	2	258	23	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	3	258	28	73	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	4	265.9	76	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	5	268	23	77	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	6	274.9	79	85	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	7	277.5	35	88	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	8	277.7	87	92	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	9	271	76	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	10	268.5	62	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	11	267.2	71	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2002	12	264.1	72	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	1	254.9	31	71	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	2	261.3	58	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	3	256.4	58	73	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	4	262.7	69	77	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	5	269.3	40	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	6	274.8	56	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	7	277.6	83	90	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	8	277.2	49	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	9	271.9	67	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	10	268	53	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	11	265.3	55	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2003	12	255	45	71	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	1	257.7	37	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	2	257.5	31	74	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	3	266	89	85	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	4	268.5	43	86	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	5	269.7	25	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	6	274	24	84	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	7	278.5	79	92	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	8	276.7	71	91	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	9	272.8	54	87	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	10	269	71	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	11	260.5	48	73	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2004	12	265.1	75	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	1	265	47	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	2	265.3	93	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	3	257.7	52	74	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	4	263.5	41	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	5	269.5	51	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	6	275.2	12	88	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	7	277.6	95	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	8	277.8	72	91	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	9	271.4	58	84	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	10	267.3	75	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	11	268	67	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2005	12	268	75	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	1	268.8	175	84	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	2	262.2	54	77	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	3	258	40	73	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	4	270.5	53	85	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	5	271.2	59	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	6	275.6	50	84	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	7	278.1	68	90	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	8	277.2	76	90	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	9	272.2	83	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	10	267.3	59	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	11	267.8	86	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2006	12	266	71	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	1	262.8	45	77	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	2	262.8	30	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	3	265	77	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	4	261.7	53	76	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	5	269.4	35	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	6	275.5	31	87	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	7	277.7	34	88	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	8	276.4	80	87	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	9	272.7	66	85	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	10	269.3	131	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	11	267	77	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2007	12	264.7	100	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	1	264.7	82	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	2	263.2	73	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	3	257.5	16	72	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	4	261.7	58	76	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	5	269.1	31	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	6	274	93	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	7	277.5	62	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	8	276.6	78	90	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	9	274.9	129	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	10	266.6	65	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	11	263.6	51	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2008	12	264.2	105	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	1	260	55	77	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	2	261.1	66	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	3	261.6	52	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	4	258.6	81	74	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	5	269.9	64	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	6	274.1	80	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	7	277.5	37	87	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	8	277	29	91	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	9	273.6	46	86	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	10	269	119	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	11	270.4	91	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2009	12	267.3	53	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	1	265	148	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	2	262.2	10	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	3	258.7	39	76	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	4	264.5	27	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	5	271.3	35	84	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	6	274.4	35	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	7	277.3	40	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	8	275.8	64	87	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	9	273.8	54	90	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	10	269.5	100	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	11	261.5	51	74	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2010	12	260.4	54	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	1	258.3	48	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	2	261.9	72	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	3	260.9	122	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	4	267	54	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	5	269.4	52	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	6	275.1	45	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	7	277.3	52	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	8	277.1	50	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	9	275.8	90	92	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	10	269.3	94	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	11	266.4	119	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2011	12	265.5	53	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	1	269	140	84	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	2	266.5	98	82	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	3	266.8	60	80	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	4	262.6	36	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	5	268.7	47	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	6	274.8	34	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	7	277.3	56	87	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	8	276.8	91	87	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	9	274.6	57	87	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	10	270.1	53	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	11	265.9	37	76	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2012	12	265.4	83	79	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	1	264.5	67	78	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	2	261.7	39	76	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	3	257.5	22	71	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	4	263.1	35	75	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	5	269.7	46	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	6	275.3	111	84	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	7	278.3	77	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	8	278.2	135	89	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	9	275.6	60	88	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	10	267.7	80	77	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	11	264.1	81	74	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2013	12	264.1	39	76	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2014	1	268	61	81	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2014	2	269.7	37	83	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
2014	3	264.1	78	76	"Isdammen, Xutm33 (m): 510200, Yutm33 (m): 8672200, Z (m): 202"	isdammen
